id,name,ingredients,preparation,image,category_id,proportion,time_prep,time_cook,description
1367,Foie gras de canard en cocotte,"[""-  1 foie gras de canard cru de 500 g , de bonne qualité"", ""-  100 g de graisse d'oie"", ""-  10 g de sel"", ""-  5 g de poivre""]","[""Préparez le foie gras selon la méthode du parage suivante, opération très minitieuse et assez longue."", ""- Mettez à tremper le foie pendant 1h dans un récipient rempli d'eau à 37°C. Ce trempage permettra de faire dégorger et de ramollir le foie pour le parer."", ""- Egouttez, puis séparez à la main les lobes du foie gras (un gros et un petit)."", ""- Ouvrez chaque lobe en deux, à l'aide d'un couteau d'office ou à la main, pour faire apparaître les veines qui les irriguent : soulevez celles-ci à partir du bout de chaque lobe, en les décollant légèrement avec la pointe du couteau, pour les enlever en tirant dessus avec précaution."", ""- Si vous voyez des traces vertes laissés par la poche de fiel, il ne faut pas hésiter à gratter. Retirez soigneusement les parties qui risquent d'être amères. Creusez si cela est nécessaire."", ""- Lavez le foie gras sous l'eau courante et essuyez aussitôt."", ""- Otez la fine pellicule transparente qui enveloppe le foie, si possible sans couper celui-ci."", ""- Au moment de la marinade, les foies gras doivent être salés et poivrés dans la proportion d'environ 15 g de sel et 3 g de poivre blanc en poudre pour 1 kg de foie gras. Vous pouvez également ajouter 1 pincée de quatre-épices et 1/2 cuillerée à café de sucre, et mouiller au porto ou à l'armagnac (5 cl pour 1 kg)."", ""Mettez le foie dans une cocotte à revêtement antiadhésif, salez-le et poivrez-le. Faites-le revenir sur toutes les faces à feu très doux, en le retournant avec une spatule en bois, puis faites-le cuire 20 min, toujours à feu doux."", ""Retirez la graisse que le foie a rendue en cuisant et faites dorer celui-ci de tous côtés pendant quelques minutes."", ""Mettez le foie encore chaud dans une terrine de 500 g de contenance, en le tassant un peu, et recouvrez-le de graisse d'oie. Laissez refroidir puis faites reposer 24 h dans le réfrigérateur."", ""Servez le foie gras en tranches. Vous pouvez par exemple le servir sur un lit de céleri-rave en julienne.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/f8f643cc262356d69b427ea3d3a4b80e9b9f8ea8.jpeg,831,4 pers.,00H10,00:30,"Prince de la table, le foie gras de canard est présenté ici en toute simplicité. Il se distingue par sa fermeté, sa finesse et son fondant. La saveur est prolongée par une douce amertume. Le bouquet est envahissant. Pour les vins, de nombreuses possibilités existent. Bien sûr il y a les classiques vins blancs doux ou liquoreux, très faciles à accorder:"
1049,Mousse au chocolat,"[""- 300 g de chocolat noir"", ""- 10 cl de crème liquide"", ""- 3 jaunes d’œufs"", ""- 60 g de sucre glace"", ""- 6 blancs d’œufs"", ""- 2 cuil. à soupe de cacao amer en poudre\r\n \r\nRecette extraite du livre Chocolat"", ""-  Recettes gourmandes à réaliser à la maison de Stéphan Lagorce""]","[""Faites fondre le chocolat noir dans un bain-marie juste tiède. Ajoutez la crème liquide bouillante. Mélangez bien avec une cuillère en bois."", ""Dans un grand bol, assemblez les jaunes d’œufs et la moitié du sucre glace. Placez le bol sur le bain-marie assez chaud et battez le mélange à pleine vitesse pendant 5-6 min à l’aide du batteur électrique. Lorsque la masse est bien aérée et épaisse, sortez le bol du bain-marie et fouettez encore pendant 2 ou 3 min."", ""Montez les blancs d’œufs en neige ferme puis ajoutez le sucre glace restant, peu à peu et sans cesser de battre."", ""Ajoutez les jaunes d’œufs au chocolat fondu puis incorporez délicatement les blancs en neige sans mélanger trop longtemps pour ne pas faire retomber la masse. Laissez prendre au moins 4 h au réfrigérateur. Saupoudrez la mousse de cacao amer et servez à la cuillère.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/09/2462d3f23e581948b881319966738b07907bfc4d.jpeg,839,6 pers.,00H25,-,", de type vin doux naturel rouge, longuement élevé au contact de l’air et ayant développé des arômes de fruits secs, d’épices douces et de torréfaction. Dans cette catégorie,"
1368,Feuilleté au Saint-Nectaire,"[""- 250 g de pâte feuilletée 200 g de Saint"", ""- Nectaire 1 tomate 1 jaune d’œuf Sel, poivre""]","[""Découper des carrés de pâte feuilletée d’environ 10 cm. Les dorer au jaune d’œuf et faire des croisillons avec la pointe du couteau sans appuyer. Mettre les carrés de pâte feuilletée à cuire à four chaud à 200°C pendant 10 mn."", ""À la sortie du four les couper en deux et mettre une rondelle de tomate, saler, poivrer et disposer par-dessus une tranche de Saint-Nectaire."", ""Remettre au four à 180°C jusqu’à ce que le Saint-Nectaire soit fondu."", ""Servir chaud sur une salade verte.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/0802bbd10967c7f4f84a2f37ab9c710636857cb8.jpeg,820,-,-,-,""
1369,Bruschetta de Reblochon et gaspacho,"[""- Pour 4 personnes ½ Reblochon 6 tomates 1 petit concombre 6 cuill. à soupe huile d'olive 2 cuill. à soupe de vinaigre de xérès 30 cl eau 1 dizaine de feuilles de basilic 8 tranches de baguette de la veille Sel et poivre du moulin""]","[""Rincez le concombre et les tomates. Coupez-les en dés. Hachez grossièrement le basilic au couteau."", ""Coupez le Reblochon en dés. Dans un bol, mélangez-le avec la moitié des tomates et du concombre, le basilic et la moitié de l'huile d'olive, salez et poivrez."", ""Pour le Gaspacho, mixez ensemble le reste de tomates, le concombre, le reste d'huile et le vinaigre, salez et poivrez, rajoutez un peu d'eau si nécessaire."", ""Faites griller le pain et recouvrez-le avec le mélange au Reblochon. Servez avec le gaspacho."", ""Conseil : pour découper facilement le Reblochon en dés, sortez-le au dernier moment du réfrigérateur.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/e0e9a1a663ff5893c308e36a4537e8fd91802cea.jpeg,838,4 pers.,00H20,-,""
1370,Verrines à la crème d'avocat et Pata Negra Aoste Sélection,"[""-  6 Tranches de Pata Negra Aoste Sélection"", ""-  3 Avocats"", ""-  ½ Botte de coriandre"", ""-  2 Citrons verts"", ""-  2 Cuillères à soupe d'huile d'olive"", ""-  1 Oignon frais"", ""-  Quelques gouttes de Tabasco ou ½ cuillère à café de purée de piment"", ""-  125 g de Tomates cerise"", ""-  50 g de Tomates confites"", ""-  2 Tranches de pain de mie"", ""-  Sel poivre du moulin""]","[""Récupérez la chair des avocats, placez-la dans le bol d'un robot avec le jus des citrons, la coriandre, l'huile, l'oignon coupé en 4, le piment, du sel et du poivre et mixez jusqu'à l'obtention d'une crème lisse."", ""Ajoutez si nécessaire un peu d'eau pour émulsionner et avoir une texture parfaite."", ""Répartissez la crème dans des verrines. Coupez les tomates cerise et confites en petits dés, déposez-les sur la crème d'avocat, ajoutez des lamelles de Pata Negra Aoste Sélection et terminez en disposant des petites mouillettes de pain grillé.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/f3e9dc57b13adc1fc4590e10a5655f2da5bdc107.jpeg,820,6 pers.,00H10,-,""
1371,Raclette gourmande,"[""-  4 Grandes Tranches de jambon de Savoie Aoste Sélection"", ""-  200g de Fourme d’Ambert"", ""-  200g de fromage à raclette"", ""-  100g de figues séchées moelleuses"", ""-  1 Pomme"", ""-  1 sachet de roquette""]","[""Fourme d’Ambert & figues : déposer une belle tranche de fromage dans le caquelon et les figues coupées en quartier."", ""Déguster le tout avec une tranche de jambon de Savoie Aoste Sélection et de la roquette"", ""Pommes & comté : découper les pommes et le jambon de Savoie Aoste Sélection en allumettes."", ""Déposer dans le caquelon une tranche de fromage à raclette, les allumettes de pomme et de jambon de Savoie Aoste Sélection."", ""A déguster accompagné de mâche""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/30b60458f73ab5cc3bec053cc9bcae541827caad.jpeg,835,-,-,-,""
1372,Goulasch,"[""-  800 g de gîte de bœuf"", ""-  2 gros oignons"", ""-  10 cl de vin blanc sec"", ""-  15 cl de bouillon de bœuf fait maison ou préparé avec un cube"", ""-  10 cl de crème fraîche"", ""-  1 cuil. à café de paprika"", ""-  1 cuil. à soupe d'huile"", ""-  Sel""]","[""Coupez la viande en petits dés. Épluchez et hachez les oignons."", ""Faites chauffer l'huile à feu moyen dans l'autocuiseur, ajoutez les dés de boeuf et les oignons hachés et faites-les rissoler 5 min en remuant. Salez et saupoudrez de paprika. Mouillez avec le vin blanc, fermez l'autocuiseur et laissez cuire 25 ou 30 min selon votre modèle d'autocuiseur."", ""Hors du feu, faites tomber la pression, versez le bouillon et poursuivez la cuisson à feu doux 20 min après la mise sous pression de la soupape."", ""Hors du feu, faites de nouveau tomber la pression, incorporez la crème et servez aussitôt, accompagné de riz ou bien de pommes vapeur.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/9d088a49ae098e375cdd13aa8110a65b01808ecd.jpeg,818,4 pers.,00H15,00:50,"Un mijoté classique, offrant des fibres et du gras. Le vin blanc de la recette apporte de l'acidité et stimule le paprika. C'est l'occasion de choisir un vin rouge d'évolution rapide, velouté et généreux, âgé de 5 ou 7 ans."
1058,Filets de lieu aux poivrons et aux amandes,"[""-  4 filets de lieu jaune de 200 g"", ""-  2 poivrons verts"", ""-  1 poivron rouge"", ""-  1 poivron jaune"", ""-  2 cuil. à soupe d'oignons émincés surgelés"", ""-  1 gousse d'ail"", ""-  1/2 cuil. à café d'origan"", ""-  25 g d'amandes mondées"", ""-  25 g de farine"", ""-  2 cuil. à soupe d'huile d'olive"", ""-  Sel, poivre""]","[""Retirez la queue et les filaments des poivrons. Fendez chaque poivron en quatre dans sa longueur, puis émincez-les au robot."", ""Lavez et essuyez les filets de lieu, salez et poivrez chaque côté, puis passez-les dans la farine."", ""Dans une poêle, faites chauffer 1 cuillerée d'huile à feu moyen, ajoutez les filets et faites-les cuire 10 min en les retournant à mi-cuisson."", ""Pendant ce temps, dans une autre poêle, faites chauffer 1 cuillerée d'huile à feu moyen et jetez-y les oignons et l'ail pelé et écrasé. Faites-les revenir 2 min en remuant. Ajoutez les poivrons et faites-les également revenir 2 min en remuant. Salez, poivrez, ajoutez l'origan et 3 cuillerées à soupe d'eau. Poursuivez la cuisson, à couvert, à feu plus doux pendant 6 min. Incorporez les amandes en fin de cuisson."", ""Présentez les filets de lieu entourés des poivrons sur un plat chaud. Servez en accompagnement du riz ou du blé dur concassé à cuisson rapide.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/d5016bef408ad23301ed56f6a0064768bff42c81.jpeg,816,4 pers.,00H15,-,"Un plat rustique mais de caractère, stimulant par la diversité des textures. Le poisson marque l'accord, le poivron encore croquant soutient par son côté végétal la texture du poisson et les amandes apportent en compensation du croustillant et un peu de gras. Choisir un vin blanc sec, de caractère."
1373,Endives au jambon,"[""-  4 fines tranches de jambon de Paris"", ""-  4 belles endives"", ""-  1/2 citron"", ""-  10 g de beurre pour le plat"", ""-  75 g de gruyère râpé"", ""-  1 morceau de sucre"", ""-  selPour la béchamel :"", ""-  40 g de beurre"", ""-  40 cl de lait"", ""-  40 g de farine"", ""-  2 pincées de noix de muscade"", ""-  sel, poivre""]","[""Retirez les deux premières feuilles des endives, lavez-les et creusez légèrement le centre de la base pour retirer la partie amère."", ""Pressez le demi-citron. Faites bouillir une casserole d'eau, salez-la et ajoutez le jus de citron et le morceau de sucre."", ""Plongez les endives dans l'eau bouillante, laissez reprendre l'ébullition, couvrez et laissez cuire 15 min."", ""Retirez les endives de l'eau une à une avec une écumoire, égouttez-les soigneusement dans une grande passoire, en prenant soin de ne pas les briser, puis posez-les à plat sur un linge propre plié."", ""Faites chauffer le four à 180 °C (th. 6). Beurrez un plat à gratin."", ""Pour préparer la béchamel, faites fondre le beurre à feu doux, versez la farine en pluie et mélangez pendant 1 min avec une cuillère en bois. Versez le lait froid par petites quantités en remuant constamment. Portez à ébullition en remuant sans cesse et laissez cuire 10 secondes. Retirez du feu, ajoutez la noix de muscade, salez et poivrez."", ""Retirez la couenne et le gras du jambon. Enroulez chaque endive dans une tranche de jambon. Rangez-les côte à côte dans le plat. Versez la sauce béchamel sur les endives, parsemez de gruyère râpé, mettez au four et laissez cuire pendant 20 min, jusqu'à ce que le gruyère soit fondu et doré. Servez dans le plat de cuisson.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/2c629e569744dc996ed595338ce552408c64421b.jpeg,822,4 pers.,00H20,00:40,"Toute la difficulté de l’accord réside dans le caractère végétal et la note amère de l’endive. Il est donc indispensable de choisir des vins capables d’équilibrer cette  saveur, comme les blancs de Loire dotés de fines amertumes, à base de chenin, le"
1374,Cuisses de pintade aux cèpes,"[""-  4 cuisses de pintade"", ""-  500 g de pommes reinettes"", ""-  250 g de petits cèpes en conserve"", ""-  2 cuil. à soupe d'armagnac"", ""-  10 cl de crème liquide"", ""-  25 g de beurre"", ""-  Sel, poivre""]","[""Pelez et épépinez les pommes, coupez-les en quartiers."", ""Coupez chaque cuisse de pintade en deux à la jointure."", ""Faites fondre le beurre à feu moyen dans une sauteuse. Ajoutez les cuisses de pintade et les quartiers de pommes et faites-les dorer 2 min. Salez, poivrez et poursuivez la cuisson pendant 10 min à feu doux et à couvert."", ""Égouttez et rincez les cèpes pendant la cuisson de la pintade, puis ajoutez-les avec l'armagnac et la crème au contenu de la sauteuse. Poursuivez la cuisson, à découvert, pendant 5 min en remuant souvent."", ""Dressez les cuisses de pintade sur un plat chaud, garnissez avec les pommes et les cèpes et nappez de sauce.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/6f20b79e969f9966c011a49a5a4e8e8153085d7f.jpeg,815,4 pers.,00H20,-,Les saveurs acidulées des pommes et la texture du cèpe mettent l'accent sur le rôle minéral du vin. Le blanc sec peut jouer une belle partition :
1059,Crevettes à l'aneth,"[""-  400 g de crevettes roses crues"", ""-  2 cuil. à soupe d'huile d'olive"", ""-  20 cl de vin blanc sec"", ""-  2 carottes"", ""-  1 échalote"", ""-  1 cuil. à soupe de farine"", ""-  20 cl de crème fraîche liquide allégée"", ""-  1 noix de beurre"", ""-  4 cuil. à café d'aneth haché"", ""-  Sel, poivre du moulin""]","[""Décortiquez les crevettes. Récupérez les carapaces et les têtes, puis faites-les revenir dans l'huile pendant 5 min, en laissant légèrement accrocher au fond de la poêle, mais sans brûler. Ajoutez le vin blanc et laissez mijoter ainsi 5 min à feu très doux (si ce n'est pas assez liquide, rajoutez un peu d'eau)."", ""Durant la cuisson, pelez et coupez les carottes en petits bâtonnets de 4 à 5 cm de longueur. Pelez et hachez l'échalote. Dans une casserole, mettez le beurre et faites suer les carottes et l'échalote à feu doux pendant 5 min. Ajoutez ensuite la farine. Mélangez le tout et faites encore cuire 2 min sans laisser attacher."", ""Récupérez le jus des carapaces de crevettes, passez-le à travers un chinois ou une passoire fine, puis versez-le sur les carottes et ajoutez la crème et l'aneth haché. Laissez cuire le tout pendant environ 5 min, jusqu'à ce que la sauce épaississe. Salez et poivrez. Réservez."", ""Faites revenir rapidement les crevettes décortiquées dans la poêle juste pour les faire chauffer. Répartissez-les ensuite dans des petites cassolettes rondes, recouvrez de la sauce et servez.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/4c636cd974740edd70dfdacaf9ed86ce84bc60c2.jpeg,827,4 pers.,00H20,00:20,"Une cuisson délicate qui laisse la crevette et les carottes croquantes, le tout accompagné d'une sauce nappante et aromatique : choisissez un vin blanc sec sur un caractère vif et fruité. On pense à un"
1404,Oie de Noël farcie,"[""-  1 jeune oie de 3,5 à 4 kg (ou à défaut 1 gros canard)"", ""-  1/2 citronPour la farce :"", ""-  4 boudins blancs truffés (environ 650 g)"", ""-  250 g de foie gras frais"", ""-  6 échalotes"", ""-  2 pommes acides (Granny Smith)"", ""-  4 à 5 tranches de pain de mie débarrassées de leur croûte"", ""-  10 cl d'eau"", ""- de"", ""- vie de quetsche (ou de mirabelle)"", ""-  20 cl de tokay"", ""- pinot gris"", ""-  50 g de beurre"", ""-  1/2 cuil. à café de thym émietté"", ""-  1 cuil. à café de quatre"", ""- épices"", ""-  Sel, poivre""]","[""Retirez l'excédent de graisse qui se trouve à l'intérieur de l'oie. Frottez toute la peau de la volaille avec le citron. Laissez sécher."", ""Coupez le foie et le gésier de l'oie, ainsi que les échalotes, en minuscules petits dés. Faites-les dorer dans une poêle avec le beurre de 6 à 8 min à feu moyen en remuant fréquemment. Salez, poivrez."", ""Versez dans une jatte. Ajoutez la mie de pain, l'eau-de-vie, le quatre-épices, le thym, la chair des boudins blancs et les pommes coupées en petits dés. Salez, poivrez et mélangez bien le tout en farce. Allumez le four à 200 °C (th. 6)."", ""Coupez le foie gras frais en petits cubes et incorporez-les délicatement dans la farce, sans les écraser."", ""Remplissez le ventre de l'oie avec cette farce. Cousez l'ouverture avec du fil alimentaire."", ""Salez et poivrez la peau de la volaille, puis posez-la dans un grand plat à four (de préférence en terre). Versez le tokay dans le fond du plat. Faites cuire 3 h au four en arrosant de temps en temps avec le jus du plat."", ""L'oie est cuite si, en piquant une cuisse avec la pointe d'un couteau fin, le jus qui s'écoule est jaune pâle. Éteignez alors le four et laissez reposer 10 min, porte ouverte, pour détendre la viande.""]",https://www.hachette-vins.com/uploads/media/cache/thumb_medium/uploads/media/recettes/0001/05/19bff9ec236509e47bc82b6f7198a18f365bc48d.jpeg,815,10 pers.,00H30,03:00,"Comme toutes les volailles farcies, c'est un plat riche en saveurs et en textures. La chair de l'oie est ferme, la farce plus moelleuse, fondante et opulente en bouche."
